,index,age,gender
22312,22312,22-24,Man
22313,22313,22-24,Man
22314,22314,25-29,Man
22315,22315,18-21,Woman
22316,22316,18-21,Man
22317,22317,30-34,Man
22318,22318,22-24,Man
22319,22319,25-29,Man
22320,22320,35-39,Man
22321,22321,30-34,Man
22322,22322,18-21,Man
22323,22323,18-21,Man
22324,22324,22-24,Man
22325,22325,22-24,Man
22326,22326,40-44,Man
22327,22327,25-29,Man
22328,22328,22-24,Man
22329,22329,25-29,Man
22330,22330,22-24,Man
22331,22331,50-54,Man
22332,22332,22-24,Man
22333,22333,45-49,Man
22334,22334,18-21,Man
22335,22335,30-34,Man
22336,22336,60-69,Man
22337,22337,22-24,Woman
22338,22338,30-34,Man
22339,22339,45-49,Man
22340,22340,30-34,Man
22341,22341,35-39,Man
22342,22342,22-24,Man
22343,22343,22-24,Man
22344,22344,45-49,Man
22345,22345,22-24,Man
22346,22346,45-49,Man
22347,22347,25-29,Woman
22348,22348,60-69,Man
22349,22349,25-29,Woman
22350,22350,30-34,Man
22351,22351,30-34,Man
22352,22352,30-34,Man
22353,22353,18-21,Woman
22354,22354,22-24,Man
22355,22355,18-21,Man
22356,22356,25-29,Man
22357,22357,18-21,Man
22358,22358,50-54,Man
22359,22359,18-21,Man
22360,22360,60-69,Man
22361,22361,30-34,Man
22362,22362,18-21,Man
22363,22363,25-29,Woman
22364,22364,25-29,Woman
22365,22365,50-54,Woman
22366,22366,30-34,Woman
22367,22367,18-21,Man
22368,22368,18-21,Woman
22369,22369,18-21,Man
22370,22370,18-21,Man
22371,22371,50-54,Man
22372,22372,22-24,Man
22373,22373,22-24,Man
22374,22374,55-59,Prefer not to say
22375,22375,25-29,Man
22376,22376,22-24,Man
22377,22377,22-24,Man
22378,22378,35-39,Man
22379,22379,35-39,Man
22380,22380,30-34,Man
22381,22381,50-54,Man
22382,22382,25-29,Man
22383,22383,22-24,Man
22384,22384,40-44,Man
22385,22385,25-29,Man
22386,22386,30-34,Man
22387,22387,50-54,Man
22388,22388,18-21,Man
22389,22389,35-39,Woman
22390,22390,25-29,Man
22391,22391,22-24,Man
22392,22392,18-21,Man
22393,22393,25-29,Man
22394,22394,25-29,Woman
22395,22395,18-21,Woman
22396,22396,50-54,Man
22397,22397,18-21,Woman
22398,22398,22-24,Man
22399,22399,50-54,Woman
22400,22400,35-39,Woman
22401,22401,30-34,Man
22402,22402,18-21,Man
22403,22403,40-44,Man
22404,22404,30-34,Man
22405,22405,40-44,Man
22406,22406,22-24,Man
22407,22407,25-29,Man
22408,22408,22-24,Woman
22409,22409,25-29,Man
22410,22410,45-49,Man
22411,22411,60-69,Man
22412,22412,22-24,Man
22413,22413,22-24,Man
22414,22414,22-24,Man
22415,22415,55-59,Prefer not to say
22416,22416,50-54,Man
22417,22417,35-39,Man
22418,22418,18-21,Man
22419,22419,18-21,Man
22420,22420,25-29,Man
22421,22421,50-54,Man
22422,22422,40-44,Woman
22423,22423,30-34,Man
22424,22424,22-24,Woman
22425,22425,30-34,Man
22426,22426,18-21,Man
22427,22427,18-21,Man
22428,22428,55-59,Man
22429,22429,35-39,Man
22430,22430,18-21,Man
22431,22431,30-34,Woman
22432,22432,35-39,Woman
22433,22433,50-54,Man
22434,22434,35-39,Man
22435,22435,30-34,Man
22436,22436,30-34,Woman
22437,22437,25-29,Man
22438,22438,70+,Man
22439,22439,30-34,Man
22440,22440,40-44,Man
22441,22441,18-21,Man
22442,22442,55-59,Man
22443,22443,35-39,Man
22444,22444,22-24,Man
22445,22445,22-24,Man
22446,22446,18-21,Man
22447,22447,18-21,Man
22448,22448,22-24,Man
22449,22449,22-24,Man
22450,22450,30-34,Man
22451,22451,25-29,Man
22452,22452,55-59,Man
22453,22453,45-49,Man
22454,22454,25-29,Man
22455,22455,22-24,Woman
22456,22456,25-29,Man
22457,22457,35-39,Woman
22458,22458,45-49,Man
22459,22459,30-34,Man
22460,22460,35-39,Man
22461,22461,25-29,Man
22462,22462,25-29,Man
22463,22463,25-29,Woman
22464,22464,35-39,Man
22465,22465,22-24,Man
22466,22466,18-21,Man
22467,22467,18-21,Man
22468,22468,45-49,Man
22469,22469,60-69,Man
22470,22470,50-54,Woman
22471,22471,35-39,Man
22472,22472,35-39,Man
22473,22473,18-21,Woman
22474,22474,18-21,Man
22475,22475,30-34,Man
22476,22476,25-29,Woman
22477,22477,30-34,Woman
22478,22478,18-21,Man
22479,22479,40-44,Man
22480,22480,30-34,Man
22481,22481,22-24,Woman
22482,22482,22-24,Man
22483,22483,25-29,Man
22484,22484,22-24,Man
22485,22485,18-21,Woman
22486,22486,55-59,Man
22487,22487,50-54,Man
22488,22488,40-44,Prefer not to say
22489,22489,40-44,Man
22490,22490,22-24,Man
22491,22491,50-54,Man
22492,22492,22-24,Man
22493,22493,25-29,Man
22494,22494,30-34,Man
22495,22495,22-24,Man
22496,22496,30-34,Man
22497,22497,25-29,Man
22498,22498,22-24,Man
22499,22499,35-39,Woman
22500,22500,55-59,Man
22501,22501,22-24,Man
22502,22502,40-44,Man
22503,22503,25-29,Man
22504,22504,22-24,Man
22505,22505,22-24,Man
22506,22506,18-21,Man
22507,22507,50-54,Man
22508,22508,35-39,Man
22509,22509,25-29,Woman
22510,22510,18-21,Man
22511,22511,35-39,Woman
22512,22512,50-54,Man
22513,22513,50-54,Woman
22514,22514,25-29,Man
22515,22515,35-39,Man
22516,22516,18-21,Woman
22517,22517,22-24,Woman
22518,22518,25-29,Man
22519,22519,30-34,Man
22520,22520,40-44,Man
22521,22521,25-29,Man
22522,22522,25-29,Man
22523,22523,35-39,Man
22524,22524,40-44,Woman
22525,22525,18-21,Woman
22526,22526,18-21,Man
22527,22527,18-21,Man
22528,22528,40-44,Man
22529,22529,22-24,Man
22530,22530,45-49,Man
22531,22531,25-29,Prefer not to say
22532,22532,22-24,Man
22533,22533,35-39,Man
22534,22534,22-24,Man
22535,22535,45-49,Man
22536,22536,55-59,Man
22537,22537,25-29,Man
22538,22538,22-24,Man
22539,22539,35-39,Woman
22540,22540,18-21,Nonbinary
22541,22541,25-29,Man
22542,22542,18-21,Woman
22543,22543,35-39,Man
22544,22544,40-44,Woman
22545,22545,45-49,Man
22546,22546,30-34,Woman
22547,22547,40-44,Man
22548,22548,22-24,Man
22549,22549,25-29,Man
22550,22550,30-34,Man
22551,22551,35-39,Man
22552,22552,30-34,Man
22553,22553,22-24,Man
22554,22554,25-29,Man
22555,22555,22-24,Man
22556,22556,22-24,Man
22557,22557,50-54,Man
22558,22558,18-21,Woman
22559,22559,40-44,Man
22560,22560,22-24,Man
22561,22561,18-21,Man
22562,22562,35-39,Man
22563,22563,18-21,Woman
22564,22564,22-24,Man
22565,22565,18-21,Woman
22566,22566,40-44,Man
22567,22567,30-34,Man
22568,22568,18-21,Man
22569,22569,45-49,Woman
22570,22570,25-29,Man
22571,22571,18-21,Woman
22572,22572,18-21,Man
22573,22573,22-24,Man
22574,22574,30-34,Man
22575,22575,22-24,Nonbinary
22576,22576,45-49,Man
22577,22577,22-24,Man
22578,22578,35-39,Man
22579,22579,18-21,Prefer not to say
22580,22580,45-49,Man
22581,22581,60-69,Man
22582,22582,30-34,Man
22583,22583,30-34,Woman
22584,22584,25-29,Man
22585,22585,18-21,Man
22586,22586,30-34,Woman
22587,22587,45-49,Man
22588,22588,25-29,Man
22589,22589,45-49,Man
22590,22590,22-24,Man
22591,22591,22-24,Man
22592,22592,25-29,Woman
22593,22593,18-21,Man
22594,22594,22-24,Man
22595,22595,22-24,Man
22596,22596,25-29,Woman
22597,22597,25-29,Man
22598,22598,30-34,Man
22599,22599,35-39,Man
22600,22600,25-29,Man
22601,22601,40-44,Man
22602,22602,35-39,Prefer not to say
22603,22603,18-21,Woman
22604,22604,30-34,Man
22605,22605,25-29,Man
22606,22606,25-29,Man
22607,22607,18-21,Woman
22608,22608,35-39,Man
22609,22609,25-29,Man
22610,22610,25-29,Man
22611,22611,25-29,Man
22612,22612,25-29,Man
22613,22613,18-21,Man
22614,22614,18-21,Man
22615,22615,18-21,Man
22616,22616,30-34,Man
22617,22617,30-34,Man
22618,22618,35-39,Man
22619,22619,22-24,Woman
22620,22620,25-29,Man
22621,22621,22-24,Woman
22622,22622,30-34,Man
22623,22623,45-49,Man
22624,22624,35-39,Man
22625,22625,50-54,Man
22626,22626,25-29,Man
22627,22627,22-24,Woman
22628,22628,25-29,Woman
22629,22629,22-24,Woman
22630,22630,18-21,Woman
22631,22631,22-24,Man
22632,22632,22-24,Man
22633,22633,18-21,Woman
22634,22634,22-24,Woman
22635,22635,30-34,Man
22636,22636,40-44,Man
22637,22637,25-29,Man
22638,22638,35-39,Man
22639,22639,18-21,Man
22640,22640,22-24,Man
22641,22641,50-54,Man
22642,22642,50-54,Man
22643,22643,25-29,Man
22644,22644,40-44,Woman
22645,22645,45-49,Man
22646,22646,22-24,Woman
22647,22647,18-21,Man
22648,22648,35-39,Man
22649,22649,18-21,Man
22650,22650,45-49,Man
22651,22651,45-49,Man
22652,22652,25-29,Man
22653,22653,18-21,Woman
22654,22654,40-44,Man
22655,22655,40-44,Woman
22656,22656,25-29,Man
22657,22657,18-21,Man
22658,22658,35-39,Man
22659,22659,25-29,Woman
22660,22660,22-24,Man
22661,22661,22-24,Man
22662,22662,40-44,Man
22663,22663,22-24,Man
22664,22664,22-24,Man
22665,22665,18-21,Man
22666,22666,30-34,Man
22667,22667,30-34,Man
22668,22668,60-69,Man
22669,22669,18-21,Man
22670,22670,22-24,Man
22671,22671,18-21,Woman
22672,22672,18-21,Woman
22673,22673,22-24,Woman
22674,22674,35-39,Man
22675,22675,25-29,Man
22676,22676,22-24,Man
22677,22677,40-44,Man
22678,22678,18-21,Man
22679,22679,18-21,Woman
22680,22680,25-29,Prefer not to say
22681,22681,40-44,Man
22682,22682,25-29,Man
22683,22683,50-54,Man
22684,22684,35-39,Man
22685,22685,22-24,Woman
22686,22686,22-24,Woman
22687,22687,50-54,Man
22688,22688,55-59,Man
22689,22689,35-39,Man
22690,22690,40-44,Man
22691,22691,30-34,Man
22692,22692,18-21,Man
22693,22693,40-44,Man
22694,22694,35-39,Man
22695,22695,22-24,Man
22696,22696,25-29,Man
22697,22697,60-69,Man
22698,22698,30-34,Woman
22699,22699,35-39,Man
22700,22700,30-34,Man
22701,22701,50-54,Man
22702,22702,35-39,Man
22703,22703,25-29,Man
22704,22704,25-29,Man
22705,22705,22-24,Man
22706,22706,45-49,Man
22707,22707,18-21,Man
22708,22708,25-29,Man
22709,22709,40-44,Man
22710,22710,18-21,Man
22711,22711,30-34,Man
22712,22712,45-49,Man
22713,22713,22-24,Man
22714,22714,35-39,Man
22715,22715,22-24,Man
22716,22716,40-44,Woman
22717,22717,18-21,Man
22718,22718,22-24,Man
22719,22719,40-44,Man
22720,22720,35-39,Man
22721,22721,18-21,Man
22722,22722,70+,Man
22723,22723,22-24,Man
22724,22724,22-24,Man
22725,22725,25-29,Man
22726,22726,35-39,Woman
22727,22727,30-34,Man
22728,22728,25-29,Man
22729,22729,18-21,Man
22730,22730,30-34,Woman
22731,22731,18-21,Man
22732,22732,35-39,Man
22733,22733,25-29,Woman
22734,22734,25-29,Man
22735,22735,18-21,Man
22736,22736,18-21,Man
22737,22737,30-34,Man
22738,22738,18-21,Man
22739,22739,45-49,Man
22740,22740,35-39,Man
22741,22741,18-21,Man
22742,22742,25-29,Man
22743,22743,25-29,Man
22744,22744,25-29,Man
22745,22745,55-59,Man
22746,22746,22-24,Man
22747,22747,50-54,Man
22748,22748,30-34,Man
22749,22749,50-54,Woman
22750,22750,18-21,Woman
22751,22751,45-49,Woman
22752,22752,50-54,Man
22753,22753,22-24,Man
22754,22754,22-24,Man
22755,22755,35-39,Man
22756,22756,25-29,Man
22757,22757,50-54,Man
22758,22758,18-21,Man
22759,22759,22-24,Man
22760,22760,25-29,Man
22761,22761,25-29,Man
22762,22762,22-24,Man
22763,22763,22-24,Woman
22764,22764,25-29,Woman
22765,22765,22-24,Man
22766,22766,45-49,Man
22767,22767,50-54,Man
22768,22768,18-21,Man
22769,22769,22-24,Man
22770,22770,25-29,Man
22771,22771,18-21,Man
22772,22772,22-24,Man
22773,22773,22-24,Man
22774,22774,25-29,Man
22775,22775,35-39,Man
22776,22776,25-29,Man
22777,22777,22-24,Woman
22778,22778,35-39,Man
22779,22779,25-29,Man
22780,22780,30-34,Man
22781,22781,45-49,Man
22782,22782,70+,Man
22783,22783,35-39,Woman
22784,22784,45-49,Man
22785,22785,50-54,Man
22786,22786,60-69,Man
22787,22787,18-21,Man
22788,22788,40-44,Man
22789,22789,22-24,Man
22790,22790,22-24,Woman
22791,22791,18-21,Man
22792,22792,22-24,Man
22793,22793,22-24,Woman
22794,22794,18-21,Woman
22795,22795,18-21,Man
22796,22796,18-21,Man
22797,22797,18-21,Woman
22798,22798,70+,Man
22799,22799,40-44,Man
22800,22800,40-44,Man
22801,22801,22-24,Woman
22802,22802,50-54,Man
22803,22803,22-24,Woman
22804,22804,30-34,Woman
22805,22805,50-54,Man
22806,22806,18-21,Man
22807,22807,18-21,Prefer not to say
22808,22808,45-49,Woman
22809,22809,25-29,Man
22810,22810,30-34,Man
22811,22811,35-39,Man
22812,22812,18-21,Man
22813,22813,25-29,Man
22814,22814,22-24,Man
22815,22815,18-21,Man
22816,22816,30-34,Woman
22817,22817,25-29,Man
22818,22818,25-29,Man
22819,22819,18-21,Man
22820,22820,45-49,Man
22821,22821,40-44,Man
22822,22822,18-21,Man
22823,22823,25-29,Man
22824,22824,35-39,Man
22825,22825,25-29,Man
22826,22826,18-21,Man
22827,22827,22-24,Man
22828,22828,18-21,Woman
22829,22829,25-29,Man
22830,22830,22-24,Man
22831,22831,25-29,Man
22832,22832,35-39,Man
22833,22833,18-21,Woman
22834,22834,35-39,Man
22835,22835,22-24,Man
22836,22836,70+,Man
22837,22837,25-29,Man
22838,22838,18-21,Man
22839,22839,30-34,Man
22840,22840,25-29,Man
22841,22841,22-24,Man
22842,22842,18-21,Woman
22843,22843,35-39,Man
22844,22844,22-24,Man
22845,22845,25-29,Man
22846,22846,45-49,Man
22847,22847,22-24,Man
22848,22848,25-29,Woman
22849,22849,35-39,Man
22850,22850,22-24,Man
22851,22851,22-24,Man
22852,22852,30-34,Man
22853,22853,18-21,Man
22854,22854,30-34,Man
22855,22855,35-39,Man
22856,22856,18-21,Man
22857,22857,25-29,Man
22858,22858,18-21,Man
22859,22859,35-39,Man
22860,22860,25-29,Man
22861,22861,22-24,Woman
22862,22862,22-24,Man
22863,22863,40-44,Man
22864,22864,22-24,Man
22865,22865,22-24,Woman
22866,22866,35-39,Man
22867,22867,18-21,Woman
22868,22868,22-24,Woman
22869,22869,25-29,Man
22870,22870,40-44,Man
22871,22871,25-29,Man
22872,22872,18-21,Man
22873,22873,25-29,Man
22874,22874,22-24,Man
22875,22875,18-21,Man
22876,22876,25-29,Man
22877,22877,25-29,Man
22878,22878,40-44,Woman
22879,22879,30-34,Man
22880,22880,25-29,Man
22881,22881,40-44,Woman
22882,22882,18-21,Man
22883,22883,25-29,Man
22884,22884,25-29,Man
22885,22885,18-21,Man
22886,22886,18-21,Prefer not to say
22887,22887,50-54,Woman
22888,22888,25-29,Man
22889,22889,22-24,Man
22890,22890,22-24,Woman
22891,22891,18-21,Man
22892,22892,25-29,Woman
22893,22893,45-49,Man
22894,22894,25-29,Man
22895,22895,22-24,Man
22896,22896,30-34,Man
22897,22897,25-29,Man
22898,22898,18-21,Woman
22899,22899,22-24,Man
22900,22900,18-21,Man
22901,22901,18-21,Man
22902,22902,55-59,Man
22903,22903,30-34,Man
22904,22904,40-44,Man
22905,22905,40-44,Man
22906,22906,50-54,Prefer not to say
22907,22907,22-24,Man
22908,22908,22-24,Man
22909,22909,22-24,Man
22910,22910,22-24,Man
22911,22911,18-21,Man
22912,22912,30-34,Man
22913,22913,25-29,Woman
22914,22914,18-21,Woman
22915,22915,18-21,Man
22916,22916,30-34,Man
22917,22917,22-24,Man
22918,22918,18-21,Man
22919,22919,60-69,Man
22920,22920,25-29,Man
22921,22921,30-34,Man
22922,22922,40-44,Man
22923,22923,25-29,Man
22924,22924,18-21,Man
22925,22925,50-54,Man
22926,22926,18-21,Man
22927,22927,50-54,Man
22928,22928,22-24,Woman
22929,22929,25-29,Woman
22930,22930,35-39,Man
22931,22931,25-29,Man
22932,22932,18-21,Man
22933,22933,25-29,Woman
22934,22934,25-29,Woman
22935,22935,18-21,Man
22936,22936,30-34,Man
22937,22937,60-69,Man
22938,22938,35-39,Man
22939,22939,18-21,Prefer not to say
22940,22940,18-21,Man
22941,22941,40-44,Woman
22942,22942,22-24,Woman
22943,22943,25-29,Man
22944,22944,40-44,Man
22945,22945,18-21,Man
22946,22946,40-44,Man
22947,22947,18-21,Man
22948,22948,18-21,Man
22949,22949,18-21,Man
22950,22950,50-54,Man
22951,22951,25-29,Woman
22952,22952,25-29,Man
22953,22953,22-24,Man
22954,22954,25-29,Man
22955,22955,30-34,Man
22956,22956,22-24,Man
22957,22957,18-21,Man
22958,22958,22-24,Man
22959,22959,30-34,Man
22960,22960,25-29,Woman
22961,22961,45-49,Man
22962,22962,45-49,Man
22963,22963,35-39,Man
22964,22964,25-29,Woman
22965,22965,25-29,Woman
22966,22966,25-29,Man
22967,22967,35-39,Man
22968,22968,22-24,Man
22969,22969,18-21,Man
22970,22970,22-24,Man
22971,22971,25-29,Man
22972,22972,60-69,Prefer not to say
22973,22973,30-34,Man
22974,22974,30-34,Man
22975,22975,40-44,Man
22976,22976,22-24,Man
22977,22977,25-29,Man
22978,22978,18-21,Woman
22979,22979,18-21,Man
22980,22980,25-29,Man
22981,22981,18-21,Woman
22982,22982,35-39,Man
22983,22983,25-29,Man
22984,22984,18-21,Man
22985,22985,22-24,Man
22986,22986,30-34,Man
22987,22987,18-21,Man
22988,22988,30-34,Man
22989,22989,55-59,Man
22990,22990,50-54,Prefer not to say
22991,22991,35-39,Woman
22992,22992,45-49,Man
22993,22993,22-24,Man
22994,22994,25-29,Man
22995,22995,55-59,Woman
22996,22996,22-24,Man
22997,22997,25-29,Woman
22998,22998,35-39,Man
22999,22999,22-24,Man
23000,23000,18-21,Man
23001,23001,30-34,Man
23002,23002,25-29,Woman
23003,23003,35-39,Man
23004,23004,22-24,Man
23005,23005,22-24,Woman
23006,23006,40-44,Man
23007,23007,55-59,Man
23008,23008,22-24,Man
23009,23009,35-39,Man
23010,23010,22-24,Woman
23011,23011,40-44,Woman
23012,23012,25-29,Man
23013,23013,22-24,Man
23014,23014,30-34,Woman
23015,23015,45-49,Woman
23016,23016,45-49,Man
23017,23017,30-34,Man
23018,23018,18-21,Woman
23019,23019,18-21,Man
23020,23020,50-54,Man
23021,23021,22-24,Man
23022,23022,25-29,Man
23023,23023,22-24,Man
23024,23024,25-29,Prefer not to say
23025,23025,40-44,Man
23026,23026,18-21,Man
23027,23027,22-24,Man
23028,23028,40-44,Man
23029,23029,30-34,Man
23030,23030,25-29,Woman
23031,23031,35-39,Man
23032,23032,18-21,Man
23033,23033,25-29,Man
23034,23034,22-24,Man
23035,23035,18-21,Man
23036,23036,30-34,Man
23037,23037,35-39,Man
23038,23038,25-29,Man
23039,23039,18-21,Woman
23040,23040,35-39,Man
23041,23041,18-21,Man
23042,23042,50-54,Man
23043,23043,25-29,Woman
23044,23044,30-34,Prefer to self-describe
23045,23045,40-44,Man
23046,23046,40-44,Man
23047,23047,25-29,Man
23048,23048,22-24,Man
23049,23049,22-24,Man
23050,23050,30-34,Man
23051,23051,30-34,Man
23052,23052,25-29,Prefer not to say
23053,23053,25-29,Man
23054,23054,25-29,Man
23055,23055,35-39,Man
23056,23056,30-34,Man
23057,23057,18-21,Man
23058,23058,35-39,Man
23059,23059,35-39,Woman
23060,23060,50-54,Woman
23061,23061,22-24,Woman
23062,23062,25-29,Woman
23063,23063,40-44,Man
23064,23064,45-49,Man
23065,23065,25-29,Woman
23066,23066,18-21,Prefer not to say
23067,23067,60-69,Man
23068,23068,40-44,Man
23069,23069,18-21,Man
23070,23070,22-24,Man
23071,23071,30-34,Man
23072,23072,35-39,Woman
23073,23073,30-34,Man
23074,23074,25-29,Man
23075,23075,35-39,Man
23076,23076,18-21,Man
23077,23077,25-29,Woman
23078,23078,50-54,Man
23079,23079,30-34,Man
23080,23080,40-44,Man
23081,23081,22-24,Man
23082,23082,45-49,Man
23083,23083,30-34,Man
23084,23084,22-24,Man
23085,23085,22-24,Woman
23086,23086,35-39,Man
23087,23087,35-39,Man
23088,23088,22-24,Man
23089,23089,25-29,Woman
23090,23090,40-44,Man
23091,23091,50-54,Woman
23092,23092,25-29,Man
23093,23093,25-29,Man
23094,23094,25-29,Woman
23095,23095,25-29,Man
23096,23096,22-24,Woman
23097,23097,22-24,Man
23098,23098,25-29,Man
23099,23099,18-21,Man
23100,23100,18-21,Man
23101,23101,30-34,Man
23102,23102,25-29,Man
23103,23103,22-24,Man
23104,23104,18-21,Man
23105,23105,35-39,Woman
23106,23106,30-34,Man
23107,23107,40-44,Man
23108,23108,35-39,Man
23109,23109,55-59,Prefer not to say
23110,23110,35-39,Woman
23111,23111,22-24,Man
23112,23112,18-21,Man
23113,23113,70+,Man
23114,23114,45-49,Man
23115,23115,55-59,Man
23116,23116,35-39,Man
23117,23117,25-29,Man
23118,23118,25-29,Man
23119,23119,25-29,Man
23120,23120,25-29,Man
23121,23121,22-24,Man
23122,23122,18-21,Man
23123,23123,25-29,Man
23124,23124,60-69,Man
23125,23125,25-29,Woman
23126,23126,22-24,Man
23127,23127,25-29,Man
23128,23128,50-54,Man
23129,23129,55-59,Man
23130,23130,25-29,Man
23131,23131,22-24,Man
23132,23132,22-24,Man
23133,23133,25-29,Man
23134,23134,18-21,Man
23135,23135,18-21,Man
23136,23136,30-34,Man
23137,23137,30-34,Man
23138,23138,22-24,Man
23139,23139,30-34,Man
23140,23140,18-21,Man
23141,23141,25-29,Woman
23142,23142,30-34,Man
23143,23143,18-21,Man
23144,23144,30-34,Man
23145,23145,35-39,Man
23146,23146,35-39,Man
23147,23147,22-24,Woman
23148,23148,30-34,Man
23149,23149,55-59,Man
23150,23150,22-24,Man
23151,23151,22-24,Man
23152,23152,45-49,Man
23153,23153,70+,Man
23154,23154,22-24,Woman
23155,23155,30-34,Woman
23156,23156,35-39,Woman
23157,23157,22-24,Man
23158,23158,18-21,Man
23159,23159,25-29,Man
23160,23160,25-29,Man
23161,23161,25-29,Woman
23162,23162,22-24,Man
23163,23163,22-24,Woman
23164,23164,18-21,Man
23165,23165,30-34,Man
23166,23166,22-24,Man
23167,23167,25-29,Man
23168,23168,18-21,Man
23169,23169,25-29,Woman
23170,23170,25-29,Woman
23171,23171,35-39,Woman
23172,23172,30-34,Woman
23173,23173,22-24,Man
23174,23174,30-34,Man
23175,23175,25-29,Man
23176,23176,25-29,Woman
23177,23177,25-29,Man
23178,23178,50-54,Woman
23179,23179,35-39,Man
23180,23180,30-34,Man
23181,23181,25-29,Woman
23182,23182,18-21,Man
23183,23183,35-39,Man
23184,23184,45-49,Man
23185,23185,50-54,Man
23186,23186,25-29,Man
23187,23187,60-69,Man
23188,23188,30-34,Man
23189,23189,25-29,Man
23190,23190,18-21,Man
23191,23191,22-24,Man
23192,23192,18-21,Man
23193,23193,55-59,Woman
23194,23194,40-44,Man
23195,23195,18-21,Man
23196,23196,22-24,Man
23197,23197,25-29,Man
23198,23198,18-21,Woman
23199,23199,22-24,Man
23200,23200,18-21,Man
23201,23201,35-39,Man
23202,23202,22-24,Man
23203,23203,40-44,Man
23204,23204,22-24,Man
23205,23205,45-49,Man
23206,23206,30-34,Woman
23207,23207,18-21,Man
23208,23208,18-21,Man
23209,23209,25-29,Man
23210,23210,25-29,Man
23211,23211,18-21,Man
23212,23212,35-39,Man
23213,23213,25-29,Woman
23214,23214,18-21,Man
23215,23215,35-39,Man
23216,23216,22-24,Man
23217,23217,22-24,Man
23218,23218,45-49,Man
23219,23219,40-44,Man
23220,23220,22-24,Man
23221,23221,60-69,Man
23222,23222,18-21,Man
23223,23223,25-29,Woman
23224,23224,25-29,Man
23225,23225,18-21,Man
23226,23226,22-24,Prefer not to say
23227,23227,25-29,Man
23228,23228,18-21,Woman
23229,23229,18-21,Man
23230,23230,35-39,Man
23231,23231,22-24,Man
23232,23232,22-24,Woman
23233,23233,35-39,Woman
23234,23234,35-39,Prefer not to say
23235,23235,25-29,Man
23236,23236,45-49,Man
23237,23237,30-34,Man
23238,23238,35-39,Man
23239,23239,55-59,Man
23240,23240,18-21,Man
23241,23241,18-21,Man
23242,23242,50-54,Man
23243,23243,40-44,Man
23244,23244,18-21,Man
23245,23245,35-39,Man
23246,23246,35-39,Man
23247,23247,22-24,Man
23248,23248,55-59,Man
23249,23249,18-21,Man
23250,23250,25-29,Prefer not to say
23251,23251,35-39,Man
23252,23252,22-24,Man
23253,23253,35-39,Man
23254,23254,18-21,Woman
23255,23255,35-39,Man
23256,23256,35-39,Woman
23257,23257,45-49,Man
23258,23258,25-29,Woman
23259,23259,22-24,Man
23260,23260,18-21,Man
23261,23261,18-21,Man
23262,23262,30-34,Man
23263,23263,18-21,Man
23264,23264,35-39,Man
23265,23265,30-34,Man
23266,23266,40-44,Woman
23267,23267,25-29,Man
23268,23268,35-39,Man
23269,23269,30-34,Man
23270,23270,40-44,Man
23271,23271,18-21,Man
23272,23272,22-24,Man
23273,23273,55-59,Man
23274,23274,18-21,Man
23275,23275,50-54,Man
23276,23276,50-54,Man
23277,23277,22-24,Woman
23278,23278,18-21,Man
23279,23279,60-69,Man
23280,23280,22-24,Man
23281,23281,30-34,Woman
23282,23282,22-24,Man
23283,23283,18-21,Man
23284,23284,35-39,Man
23285,23285,50-54,Man
23286,23286,18-21,Man
23287,23287,30-34,Man
23288,23288,25-29,Woman
23289,23289,30-34,Man
23290,23290,22-24,Man
23291,23291,18-21,Man
23292,23292,30-34,Man
23293,23293,25-29,Man
23294,23294,55-59,Man
23295,23295,22-24,Man
23296,23296,25-29,Man
23297,23297,55-59,Man
23298,23298,18-21,Man
23299,23299,40-44,Man
23300,23300,35-39,Woman
23301,23301,22-24,Man
23302,23302,25-29,Man
23303,23303,22-24,Man
23304,23304,25-29,Man
23305,23305,22-24,Man
23306,23306,18-21,Woman
23307,23307,40-44,Woman
23308,23308,35-39,Man
23309,23309,18-21,Man
23310,23310,18-21,Woman
23311,23311,22-24,Man
23312,23312,30-34,Man
23313,23313,30-34,Man
23314,23314,30-34,Man
23315,23315,70+,Man
23316,23316,30-34,Man
23317,23317,18-21,Man
23318,23318,30-34,Man
23319,23319,55-59,Man
23320,23320,25-29,Man
23321,23321,18-21,Woman
23322,23322,25-29,Man
23323,23323,50-54,Woman
23324,23324,22-24,Man
23325,23325,40-44,Man
23326,23326,25-29,Man
23327,23327,22-24,Man
23328,23328,18-21,Man
23329,23329,35-39,Man
23330,23330,60-69,Man
23331,23331,45-49,Woman
23332,23332,25-29,Man
23333,23333,55-59,Woman
23334,23334,18-21,Man
23335,23335,18-21,Man
23336,23336,30-34,Man
23337,23337,40-44,Woman
23338,23338,25-29,Man
23339,23339,22-24,Woman
23340,23340,30-34,Woman
23341,23341,30-34,Man
23342,23342,25-29,Man
23343,23343,30-34,Man
23344,23344,35-39,Woman
23345,23345,40-44,Man
23346,23346,35-39,Man
23347,23347,25-29,Woman
23348,23348,22-24,Man
23349,23349,35-39,Man
23350,23350,18-21,Man
23351,23351,45-49,Nonbinary
23352,23352,22-24,Man
23353,23353,35-39,Man
23354,23354,45-49,Woman
23355,23355,18-21,Man
23356,23356,18-21,Man
23357,23357,30-34,Man
23358,23358,18-21,Woman
23359,23359,25-29,Man
23360,23360,18-21,Man
23361,23361,25-29,Man
23362,23362,18-21,Man
23363,23363,35-39,Man
